frame_idx,time_s,shift_px,position_mm
109463,273.6575,-25.1702,-0.115607
109464,273.66,-25.6247,-0.117694
109465,273.6625,-25.3501,-0.116433
109466,273.665,-24.9554,-0.11462
109467,273.6675,-24.904,-0.114384
109468,273.67,-24.7595,-0.11372
109469,273.6725,-24.6467,-0.113202
109470,273.675,-24.4569,-0.11233
109471,273.6775,-24.481,-0.112441
109472,273.68,-24.6954,-0.113426
109473,273.6825,-24.6192,-0.113076
109474,273.685,-24.4164,-0.112144
109475,273.6875,-24.3766,-0.111962
109476,273.69,-24.1764,-0.111042
109477,273.6925,-24.3007,-0.111613
109478,273.695,-24.3463,-0.111823
109479,273.6975,-24.5607,-0.112808
109480,273.7,-24.7777,-0.113804
109481,273.7025,-24.8289,-0.114039
109482,273.705,-25.2104,-0.115791
109483,273.7075,-25.2177,-0.115825
109484,273.71,-24.989,-0.114775
109485,273.7125,-24.5956,-0.112968
109486,273.715,-24.776,-0.113796
109487,273.7175,-25.0597,-0.115099
109488,273.72,-25.0295,-0.114961
109489,273.7225,-24.6229,-0.113093
109490,273.725,-24.2387,-0.111328
109491,273.7275,-24.1747,-0.111034
109492,273.73,-23.9048,-0.109795
109493,273.7325,-23.6747,-0.108738
109494,273.735,-23.6963,-0.108837
109495,273.7375,-23.4322,-0.107624
109496,273.74,-23.3088,-0.107057
109497,273.7425,-23.4325,-0.107625
109498,273.745,-23.4364,-0.107643
109499,273.7475,-23.6654,-0.108695
109500,273.75,-24.0194,-0.110321
109501,273.7525,-23.8005,-0.109316
109502,273.755,-23.1101,-0.106145
109503,273.7575,-23.0952,-0.106076
109504,273.76,-23.3989,-0.107471
109505,273.7625,-23.3202,-0.107109
109506,273.765,-23.4762,-0.107826
109507,273.7675,-23.339,-0.107196
109508,273.77,-23.5279,-0.108064
109509,273.7725,-23.2846,-0.106946
109510,273.775,-23.5471,-0.108152
109511,273.7775,-23.6667,-0.108701
109512,273.78,-23.3174,-0.107097
109513,273.7825,-23.4576,-0.107741
109514,273.785,-23.1756,-0.106446
109515,273.7875,-22.91,-0.105226
109516,273.79,-22.4042,-0.102903
109517,273.7925,-22.388,-0.102828
109518,273.795,-22.3938,-0.102855
109519,273.7975,-22.4316,-0.103028
109520,273.8,-22.268,-0.102277
109521,273.8025,-21.8954,-0.100566
109522,273.805,-22.1246,-0.101618
109523,273.8075,-22.0622,-0.101332
109524,273.81,-21.9747,-0.10093
109525,273.8125,-22.1408,-0.101693
109526,273.815,-21.9561,-0.100844
109527,273.8175,-21.8533,-0.100372
109528,273.82,-22.0984,-0.101498
109529,273.8225,-22.059,-0.101317
109530,273.825,-22.0472,-0.101263
109531,273.8275,-22.3437,-0.102624
109532,273.83,-22.307,-0.102456
109533,273.8325,-22.5273,-0.103468
109534,273.835,-22.4762,-0.103233
109535,273.8375,-22.7101,-0.104307
109536,273.84,-22.3993,-0.10288
109537,273.8425,-22.5177,-0.103424
109538,273.845,-22.57,-0.103664
109539,273.8475,-22.456,-0.10314
109540,273.85,-22.5235,-0.10345
109541,273.8525,-22.8874,-0.105122
109542,273.855,-23.3185,-0.107102
109543,273.8575,-23.7518,-0.109092
109544,273.86,-23.8506,-0.109546
109545,273.8625,-23.9081,-0.10981
109546,273.865,-23.8382,-0.109489
109547,273.8675,-23.7111,-0.108905
109548,273.87,-23.6749,-0.108739
109549,273.8725,-23.4995,-0.107933
109550,273.875,-23.698,-0.108845
109551,273.8775,-24.1667,-0.110998
109552,273.88,-24.0412,-0.110421
109553,273.8825,-23.6233,-0.108502
109554,273.885,-23.7644,-0.10915
109555,273.8875,-23.9588,-0.110043
109556,273.89,-23.7647,-0.109151
109557,273.8925,-23.7399,-0.109037
109558,273.895,-23.4914,-0.107896
109559,273.8975,-23.2728,-0.106892
109560,273.9,-23.4835,-0.10786
109561,273.9025,-23.2987,-0.107011
109562,273.905,-23.3696,-0.107337
109563,273.9075,-22.8867,-0.105119
109564,273.91,-22.6258,-0.10392
109565,273.9125,-22.6386,-0.103979
109566,273.915,-22.0254,-0.101163
109567,273.9175,-22.3485,-0.102647
109568,273.92,-22.4986,-0.103336
109569,273.9225,-22.7394,-0.104442
109570,273.925,-22.7669,-0.104568
109571,273.9275,-22.8393,-0.104901
109572,273.93,-22.8674,-0.10503
109573,273.9325,-22.8169,-0.104798
109574,273.935,-22.8459,-0.104931
109575,273.9375,-22.6506,-0.104034
109576,273.94,-22.5167,-0.103419
109577,273.9425,-22.745,-0.104468
109578,273.945,-22.9299,-0.105317
109579,273.9475,-22.8113,-0.104772
109580,273.95,-22.5649,-0.10364
109581,273.9525,-22.4522,-0.103123
109582,273.955,-22.5773,-0.103698
109583,273.9575,-22.7675,-0.104571
109584,273.96,-22.9274,-0.105306
109585,273.9625,-22.6921,-0.104225
109586,273.965,-22.7053,-0.104285
109587,273.9675,-22.9582,-0.105447
109588,273.97,-22.7458,-0.104472
109589,273.9725,-22.8357,-0.104884
109590,273.975,-23.1234,-0.106206
109591,273.9775,-23.6626,-0.108682
109592,273.98,-23.7425,-0.109049
109593,273.9825,-23.85,-0.109543
109594,273.985,-23.5559,-0.108192
109595,273.9875,-23.856,-0.109571
109596,273.99,-23.9846,-0.110161
109597,273.9925,-24.1343,-0.110849
109598,273.995,-23.518,-0.108018
109599,273.9975,-23.6721,-0.108726
109600,274.0,-23.8815,-0.109688
109601,274.0025,-24.0613,-0.110514
109602,274.005,-24.2835,-0.111534
109603,274.0075,-23.7349,-0.109014
109604,274.01,-23.6839,-0.10878
109605,274.0125,-24.0908,-0.110649
109606,274.015,-24.0673,-0.110541
109607,274.0175,-24.3692,-0.111928
109608,274.02,-23.8966,-0.109757
109609,274.0225,-23.9914,-0.110193
109610,274.025,-24.1966,-0.111135
109611,274.0275,-24.141,-0.11088
109612,274.03,-23.7978,-0.109303
109613,274.0325,-23.2707,-0.106882
109614,274.035,-23.3504,-0.107249
109615,274.0375,-23.0613,-0.105921
109616,274.04,-23.0896,-0.106051
109617,274.0425,-22.8162,-0.104795
109618,274.045,-22.7079,-0.104298
109619,274.0475,-22.8289,-0.104853
109620,274.05,-22.5693,-0.103661
109621,274.0525,-22.7872,-0.104662
109622,274.055,-22.7104,-0.104309
109623,274.0575,-22.7012,-0.104267
109624,274.06,-23.0457,-0.105849
109625,274.0625,-22.8619,-0.105004
109626,274.065,-22.7318,-0.104407
109627,274.0675,-22.3704,-0.102747
109628,274.07,-22.516,-0.103416
109629,274.0725,-22.0746,-0.101389
109630,274.075,-22.0455,-0.101255
109631,274.0775,-21.5145,-0.098816
109632,274.08,-21.8881,-0.100532
109633,274.0825,-21.6099,-0.099254
109634,274.085,-21.6822,-0.099586
109635,274.0875,-21.1318,-0.097058
109636,274.09,-20.9327,-0.096144
109637,274.0925,-21.1119,-0.096967
109638,274.095,-20.6679,-0.094928
109639,274.0975,-20.5818,-0.094532
109640,274.1,-20.4456,-0.093907
109641,274.1025,-20.4555,-0.093952
109642,274.105,-20.3054,-0.093263
109643,274.1075,-20.3334,-0.093391
109644,274.11,-20.3827,-0.093618
109645,274.1125,-19.9993,-0.091857
109646,274.115,-19.5537,-0.08981
109647,274.1175,-19.9002,-0.091401
109648,274.12,-19.8577,-0.091206
109649,274.1225,-19.7192,-0.09057
109650,274.125,-19.5367,-0.089732
109651,274.1275,-19.4357,-0.089268
109652,274.13,-19.602,-0.090032
109653,274.1325,-19.0864,-0.087664
109654,274.135,-19.5355,-0.089727
109655,274.1375,-19.6228,-0.090127
109656,274.14,-19.7388,-0.09066
109657,274.1425,-19.1891,-0.088135
109658,274.145,-18.8912,-0.086767
109659,274.1475,-18.8334,-0.086502
109660,274.15,-18.9261,-0.086927
109661,274.1525,-19.1568,-0.087987
109662,274.155,-18.8949,-0.086784
109663,274.1575,-18.6307,-0.085571
109664,274.16,-18.4674,-0.084821
109665,274.1625,-18.5561,-0.085228
109666,274.165,-18.6699,-0.085751
109667,274.1675,-18.1622,-0.083419
109668,274.17,-17.9289,-0.082348
109669,274.1725,-17.684,-0.081223
109670,274.175,-18.0208,-0.08277
109671,274.1775,-17.9754,-0.082561
109672,274.18,-18.2761,-0.083942
109673,274.1825,-18.6746,-0.085772
109674,274.185,-18.4023,-0.084522
109675,274.1875,-18.6268,-0.085553
109676,274.19,-18.108,-0.08317
109677,274.1925,-17.9976,-0.082663
109678,274.195,-18.2593,-0.083865
109679,274.1975,-18.0323,-0.082822
109680,274.2,-17.8087,-0.081796
109681,274.2025,-17.8493,-0.081982
109682,274.205,-17.8706,-0.08208
109683,274.2075,-18.4383,-0.084687
109684,274.21,-18.3431,-0.08425
109685,274.2125,-18.4666,-0.084817
109686,274.215,-18.6606,-0.085708
109687,274.2175,-18.8629,-0.086637
109688,274.22,-18.9442,-0.087011
109689,274.2225,-19.1323,-0.087875
109690,274.225,-19.4629,-0.089393
109691,274.2275,-19.535,-0.089724
109692,274.23,-19.5554,-0.089818
109693,274.2325,-20.3715,-0.093566
109694,274.235,-20.1699,-0.092641
109695,274.2375,-19.9596,-0.091674
109696,274.24,-19.3885,-0.089052
109697,274.2425,-19.7102,-0.090529
109698,274.245,-20.258,-0.093045
109699,274.2475,-20.1843,-0.092706
109700,274.25,-19.9693,-0.091719
109701,274.2525,-19.93,-0.091539
109702,274.255,-20.1873,-0.09272
109703,274.2575,-19.7091,-0.090524
109704,274.26,-19.9728,-0.091735
109705,274.2625,-20.0477,-0.092079
109706,274.265,-20.5876,-0.094559
109707,274.2675,-20.7534,-0.09532
109708,274.27,-20.6786,-0.094977
109709,274.2725,-20.8476,-0.095753
109710,274.275,-20.9735,-0.096331
109711,274.2775,-20.7509,-0.095309
109712,274.28,-20.7179,-0.095157
109713,274.2825,-20.7256,-0.095192
109714,274.285,-20.6944,-0.09505
109715,274.2875,-20.1979,-0.092769
109716,274.29,-19.9217,-0.0915
109717,274.2925,-19.8207,-0.091037
109718,274.295,-19.739,-0.090661
109719,274.2975,-19.7737,-0.09082
109720,274.3,-19.4838,-0.089489
109721,274.3025,-19.702,-0.090491
109722,274.305,-19.3698,-0.088966
109723,274.3075,-19.1354,-0.087889
109724,274.31,-19.4861,-0.0895
109725,274.3125,-19.9837,-0.091785
109726,274.315,-20.1089,-0.09236
109727,274.3175,-19.8533,-0.091186
109728,274.32,-19.9258,-0.091519
109729,274.3225,-20.1961,-0.092761
109730,274.325,-20.2053,-0.092803
109731,274.3275,-20.0213,-0.091958
109732,274.33,-19.6318,-0.090169
109733,274.3325,-19.4269,-0.089228
109734,274.335,-19.6104,-0.09007
109735,274.3375,-19.4382,-0.089279
109736,274.34,-19.5847,-0.089953
109737,274.3425,-19.7421,-0.090675
109738,274.345,-20.2733,-0.093115
109739,274.3475,-20.1248,-0.092433
109740,274.35,-20.417,-0.093775
109741,274.3525,-20.674,-0.094955
109742,274.355,-20.7759,-0.095424
109743,274.3575,-21.2079,-0.097408
109744,274.36,-21.0741,-0.096794
109745,274.3625,-20.7703,-0.095398
109746,274.365,-20.8063,-0.095563
109747,274.3675,-20.9255,-0.096111
109748,274.37,-21.0984,-0.096905
109749,274.3725,-21.2443,-0.097575
109750,274.375,-20.9871,-0.096394
109751,274.3775,-21.0525,-0.096694
109752,274.38,-21.2002,-0.097373
109753,274.3825,-21.3436,-0.098031
109754,274.385,-21.1766,-0.097264
109755,274.3875,-20.9072,-0.096027
109756,274.39,-20.9426,-0.096189
109757,274.3925,-20.7928,-0.095501
109758,274.395,-20.5665,-0.094462
109759,274.3975,-20.9567,-0.096254
109760,274.4,-21.2651,-0.097671
109761,274.4025,-20.9854,-0.096386
109762,274.405,-21.203,-0.097386
109763,274.4075,-20.7083,-0.095113
109764,274.41,-21.0508,-0.096686
109765,274.4125,-21.4021,-0.0983
109766,274.415,-21.6007,-0.099212
109767,274.4175,-21.8039,-0.100145
109768,274.42,-21.7295,-0.099804
109769,274.4225,-21.9315,-0.100731
109770,274.425,-21.8805,-0.100497
109771,274.4275,-21.9288,-0.100719
109772,274.43,-22.3393,-0.102604
109773,274.4325,-22.5205,-0.103436
109774,274.435,-22.5302,-0.103481
109775,274.4375,-23.0298,-0.105776
109776,274.44,-22.99,-0.105593
109777,274.4425,-23.0013,-0.105645
109778,274.445,-22.1605,-0.101783
109779,274.4475,-21.8864,-0.100524
109780,274.45,-22.4174,-0.102963
109781,274.4525,-22.6503,-0.104033
109782,274.455,-22.3015,-0.102431
109783,274.4575,-22.1305,-0.101646
109784,274.46,-21.8572,-0.10039
109785,274.4625,-21.9983,-0.101038
109786,274.465,-21.7903,-0.100083
109787,274.4675,-22.0145,-0.101113
109788,274.47,-21.9926,-0.101012
109789,274.4725,-21.6626,-0.099496
109790,274.475,-21.8636,-0.100419
109791,274.4775,-21.9585,-0.100856
109792,274.48,-22.1068,-0.101537
109793,274.4825,-22.0214,-0.101144
109794,274.485,-22.2247,-0.102078
109795,274.4875,-22.3618,-0.102708
109796,274.49,-22.3728,-0.102758
109797,274.4925,-22.5979,-0.103792
109798,274.495,-22.8135,-0.104782
109799,274.4975,-23.1397,-0.106281
109800,274.5,-23.4051,-0.1075
109801,274.5025,-23.3995,-0.107474
109802,274.505,-23.7455,-0.109063
109803,274.5075,-23.4753,-0.107822
109804,274.51,-23.9938,-0.110204
109805,274.5125,-23.7044,-0.108874
109806,274.515,-23.4579,-0.107742
109807,274.5175,-23.5345,-0.108094
109808,274.52,-23.7875,-0.109256
109809,274.5225,-23.8998,-0.109772
109810,274.525,-23.2363,-0.106724
109811,274.5275,-23.1979,-0.106548
109812,274.53,-23.7962,-0.109296
109813,274.5325,-24.0166,-0.110308
109814,274.535,-24.0327,-0.110382
109815,274.5375,-23.9189,-0.109859
109816,274.54,-24.2572,-0.111413
109817,274.5425,-24.4528,-0.112312
109818,274.545,-24.6334,-0.113141
109819,274.5475,-23.9391,-0.109952
109820,274.55,-23.6784,-0.108755
109821,274.5525,-23.1988,-0.106552
109822,274.555,-23.1925,-0.106523
109823,274.5575,-23.1141,-0.106163
109824,274.56,-22.643,-0.103999
109825,274.5625,-23.1143,-0.106164
109826,274.565,-22.4126,-0.102941
109827,274.5675,-22.2785,-0.102325
109828,274.57,-21.9526,-0.100828
109829,274.5725,-22.1697,-0.101825
109830,274.575,-22.3485,-0.102646
109831,274.5775,-22.7144,-0.104327
109832,274.58,-22.7212,-0.104358
109833,274.5825,-22.9232,-0.105286
109834,274.585,-23.0047,-0.105661
109835,274.5875,-22.8945,-0.105154
109836,274.59,-23.557,-0.108197
109837,274.5925,-23.4408,-0.107664
109838,274.595,-23.1967,-0.106542
109839,274.5975,-23.3423,-0.107211
109840,274.6,-23.1325,-0.106247
109841,274.6025,-23.2804,-0.106927
109842,274.605,-23.1597,-0.106372
109843,274.6075,-23.4205,-0.10757
109844,274.61,-23.6396,-0.108577
109845,274.6125,-23.6472,-0.108611
109846,274.615,-23.188,-0.106502
109847,274.6175,-23.0565,-0.105899
109848,274.62,-23.0566,-0.105899
109849,274.6225,-23.202,-0.106567
109850,274.625,-22.7078,-0.104297
109851,274.6275,-22.6855,-0.104194
109852,274.63,-22.4878,-0.103286
109853,274.6325,-22.3856,-0.102817
109854,274.635,-22.458,-0.10315
109855,274.6375,-21.9099,-0.100632
109856,274.64,-21.9811,-0.100959
109857,274.6425,-22.2111,-0.102016
109858,274.645,-22.2947,-0.102399
109859,274.6475,-22.6674,-0.104111
109860,274.65,-22.733,-0.104413
109861,274.6525,-22.6296,-0.103938
109862,274.655,-22.5281,-0.103472
109863,274.6575,-22.443,-0.103081
109864,274.66,-22.5991,-0.103797
109865,274.6625,-22.4174,-0.102963
109866,274.665,-22.4074,-0.102917
109867,274.6675,-22.7445,-0.104466
109868,274.67,-22.7827,-0.104641
109869,274.6725,-22.5735,-0.10368
109870,274.675,-22.4373,-0.103054
109871,274.6775,-22.0855,-0.101439
109872,274.68,-22.262,-0.10225
109873,274.6825,-21.9729,-0.100921
109874,274.685,-21.2455,-0.097581
109875,274.6875,-21.1258,-0.097031
109876,274.69,-21.0683,-0.096767
109877,274.6925,-21.3583,-0.098099
109878,274.695,-21.1644,-0.097208
109879,274.6975,-21.1596,-0.097186
109880,274.7,-21.2684,-0.097686
109881,274.7025,-21.5926,-0.099175
109882,274.705,-21.7397,-0.099851
109883,274.7075,-21.5135,-0.098811
109884,274.71,-21.2863,-0.097768
109885,274.7125,-21.8122,-0.100184
109886,274.715,-22.0053,-0.10107
109887,274.7175,-21.9588,-0.100857
109888,274.72,-21.5266,-0.098872
109889,274.7225,-21.6573,-0.099472
109890,274.725,-21.2197,-0.097462
109891,274.7275,-20.9946,-0.096428
109892,274.73,-20.4128,-0.093756
109893,274.7325,-19.9594,-0.091673
109894,274.735,-19.9426,-0.091597
109895,274.7375,-20.0907,-0.092277
109896,274.74,-19.9464,-0.091614
109897,274.7425,-19.8825,-0.09132
109898,274.745,-19.7021,-0.090492
109899,274.7475,-19.8717,-0.091271
109900,274.75,-20.0622,-0.092146
109901,274.7525,-20.3518,-0.093476
109902,274.755,-20.4857,-0.094091
109903,274.7575,-20.6474,-0.094834
109904,274.76,-20.994,-0.096425
109905,274.7625,-20.94,-0.096178
109906,274.765,-20.9109,-0.096044
109907,274.7675,-20.7369,-0.095244
109908,274.77,-20.9128,-0.096052
109909,274.7725,-20.9928,-0.09642
109910,274.775,-21.2846,-0.09776
109911,274.7775,-21.5649,-0.099047
109912,274.78,-21.0852,-0.096844
109913,274.7825,-21.1646,-0.097209
109914,274.785,-21.6376,-0.099381
109915,274.7875,-21.5292,-0.098883
109916,274.79,-21.3284,-0.097961
109917,274.7925,-21.348,-0.098051
109918,274.795,-21.9935,-0.101016
109919,274.7975,-21.5441,-0.098952
109920,274.8,-21.6112,-0.09926
109921,274.8025,-21.823,-0.100233
109922,274.805,-21.8298,-0.100264
109923,274.8075,-22.2321,-0.102112
109924,274.81,-22.3719,-0.102754
109925,274.8125,-22.5301,-0.103481
109926,274.815,-22.5088,-0.103383
109927,274.8175,-22.8916,-0.105141
109928,274.82,-22.9471,-0.105396
109929,274.8225,-22.9504,-0.105411
109930,274.825,-22.6618,-0.104086
109931,274.8275,-22.7231,-0.104367
109932,274.83,-23.18,-0.106466
109933,274.8325,-23.1341,-0.106255
109934,274.835,-23.2213,-0.106655
109935,274.8375,-23.2705,-0.106881
109936,274.84,-22.9807,-0.10555
109937,274.8425,-23.1674,-0.106408
109938,274.845,-22.715,-0.10433
109939,274.8475,-22.5393,-0.103523
109940,274.85,-22.8034,-0.104736
109941,274.8525,-22.9472,-0.105397
109942,274.855,-23.1844,-0.106486
109943,274.8575,-23.508,-0.107972
109944,274.86,-23.7755,-0.109201
109945,274.8625,-23.5967,-0.108379
109946,274.865,-23.8004,-0.109315
109947,274.8675,-23.9123,-0.109829
109948,274.87,-23.5964,-0.108378
109949,274.8725,-23.1013,-0.106104
109950,274.875,-22.8655,-0.105021
109951,274.8775,-22.8983,-0.105172
109952,274.88,-23.1485,-0.106321
109953,274.8825,-22.8509,-0.104954
109954,274.885,-22.7178,-0.104343
109955,274.8875,-22.878,-0.105079
109956,274.89,-23.3489,-0.107242
109957,274.8925,-23.3638,-0.10731
109958,274.895,-23.4542,-0.107725
109959,274.8975,-23.7165,-0.10893
109960,274.9,-23.4251,-0.107592
109961,274.9025,-23.3021,-0.107027
109962,274.905,-22.8902,-0.105135
109963,274.9075,-23.152,-0.106337
109964,274.91,-23.462,-0.107761
109965,274.9125,-23.3191,-0.107105
109966,274.915,-23.3359,-0.107182
109967,274.9175,-23.117,-0.106176
109968,274.92,-22.7887,-0.104669
109969,274.9225,-22.6496,-0.104029
109970,274.925,-22.9816,-0.105554
109971,274.9275,-22.797,-0.104707
109972,274.93,-22.1606,-0.101784
109973,274.9325,-22.5411,-0.103531
109974,274.935,-22.1975,-0.101953
109975,274.9375,-22.0858,-0.10144
109976,274.94,-21.6598,-0.099483
109977,274.9425,-21.3293,-0.097966
109978,274.945,-21.406,-0.098318
109979,274.9475,-21.3247,-0.097945
109980,274.95,-21.4635,-0.098582
109981,274.9525,-21.3405,-0.098017
109982,274.955,-21.9205,-0.100681
109983,274.9575,-21.8457,-0.100337
109984,274.96,-21.906,-0.100614
109985,274.9625,-22.0703,-0.101369
109986,274.965,-21.8952,-0.100565
109987,274.9675,-22.2363,-0.102131
109988,274.97,-22.1011,-0.10151
109989,274.9725,-21.8619,-0.100412
109990,274.975,-21.9325,-0.100736
109991,274.9775,-22.3121,-0.10248
109992,274.98,-21.9708,-0.100912
109993,274.9825,-22.0328,-0.101197
109994,274.985,-21.9432,-0.100785
109995,274.9875,-22.0336,-0.1012
109996,274.99,-22.0508,-0.101279
109997,274.9925,-21.9111,-0.100638
109998,274.995,-21.7766,-0.10002
109999,274.9975,-21.267,-0.097679
110000,275.0,-21.0952,-0.09689
110001,275.0025,-21.292,-0.097794
110002,275.005,-21.4007,-0.098293
110003,275.0075,-21.2871,-0.097771
110004,275.01,-21.6489,-0.099433
110005,275.0125,-21.465,-0.098589
110006,275.015,-21.3081,-0.097868
110007,275.0175,-20.8534,-0.09578
110008,275.02,-21.019,-0.09654
110009,275.0225,-20.7351,-0.095236
110010,275.025,-20.3887,-0.093645
110011,275.0275,-20.4438,-0.093898
110012,275.03,-20.5441,-0.094359
110013,275.0325,-20.3895,-0.093649
110014,275.035,-20.8738,-0.095873
110015,275.0375,-21.3266,-0.097953
110016,275.04,-21.3331,-0.097983
110017,275.0425,-20.9727,-0.096328
110018,275.045,-21.4598,-0.098565
110019,275.0475,-21.4145,-0.098357
110020,275.05,-21.1406,-0.097099
110021,275.0525,-21.2387,-0.097549
110022,275.055,-21.0576,-0.096718
110023,275.0575,-21.3556,-0.098086
110024,275.06,-21.3001,-0.097831
110025,275.0625,-21.2014,-0.097378
110026,275.065,-21.3282,-0.09796
110027,275.0675,-21.3676,-0.098141
110028,275.07,-21.3971,-0.098277
110029,275.0725,-21.1844,-0.0973
110030,275.075,-21.1373,-0.097083
110031,275.0775,-20.9811,-0.096366
110032,275.08,-21.0382,-0.096628
110033,275.0825,-21.3521,-0.09807
110034,275.085,-21.7715,-0.099996
110035,275.0875,-21.2701,-0.097694
110036,275.09,-21.1651,-0.097211
110037,275.0925,-21.0518,-0.096691
110038,275.095,-21.4731,-0.098626
110039,275.0975,-21.9121,-0.100642
110040,275.1,-21.8214,-0.100226
110041,275.1025,-21.7387,-0.099846
110042,275.105,-21.7172,-0.099747
110043,275.1075,-21.9122,-0.100643
110044,275.11,-21.8131,-0.100188
110045,275.1125,-22.0793,-0.10141
110046,275.115,-22.2086,-0.102004
110047,275.1175,-22.265,-0.102263
110048,275.12,-22.1882,-0.10191
110049,275.1225,-22.1335,-0.101659
110050,275.125,-22.2462,-0.102177
110051,275.1275,-22.3243,-0.102535
110052,275.13,-22.4137,-0.102946
110053,275.1325,-22.4199,-0.102975
110054,275.135,-22.6015,-0.103809
110055,275.1375,-22.4627,-0.103171
110056,275.14,-22.5611,-0.103623
110057,275.1425,-22.9692,-0.105498
110058,275.145,-22.9699,-0.105501
110059,275.1475,-22.6262,-0.103922
110060,275.15,-23.0078,-0.105675
110061,275.1525,-22.798,-0.104711
110062,275.155,-22.6233,-0.103909
110063,275.1575,-23.1324,-0.106247
110064,275.16,-23.3921,-0.10744
110065,275.1625,-23.5382,-0.108111
110066,275.165,-23.6677,-0.108706
110067,275.1675,-23.3425,-0.107212
110068,275.17,-23.5715,-0.108264
110069,275.1725,-23.4895,-0.107887
110070,275.175,-23.8377,-0.109487
110071,275.1775,-24.0511,-0.110467
110072,275.18,-24.049,-0.110457
110073,275.1825,-23.9221,-0.109874
110074,275.185,-23.8964,-0.109756
110075,275.1875,-24.4094,-0.112112
110076,275.19,-24.6618,-0.113272
110077,275.1925,-24.5612,-0.11281
110078,275.195,-24.5082,-0.112566
110079,275.1975,-24.6455,-0.113197
110080,275.2,-24.4263,-0.11219
110081,275.2025,-24.1819,-0.111067
110082,275.205,-24.3126,-0.111668
110083,275.2075,-24.4159,-0.112142
110084,275.21,-24.8116,-0.11396
110085,275.2125,-24.8657,-0.114208
110086,275.215,-25.1927,-0.11571
110087,275.2175,-24.8362,-0.114073
110088,275.22,-24.9985,-0.114818
110089,275.2225,-24.6685,-0.113303
110090,275.225,-24.2918,-0.111572
110091,275.2275,-24.4322,-0.112217
110092,275.23,-24.578,-0.112887
110093,275.2325,-24.3644,-0.111906
110094,275.235,-24.3233,-0.111717
110095,275.2375,-24.2859,-0.111545
110096,275.24,-24.4565,-0.112329
110097,275.2425,-24.6292,-0.113122
110098,275.245,-24.4978,-0.112518
110099,275.2475,-24.8661,-0.11421
110100,275.25,-24.5618,-0.112812
110101,275.2525,-24.8389,-0.114085
110102,275.255,-24.7139,-0.113511
110103,275.2575,-24.9708,-0.114691
110104,275.26,-25.083,-0.115206
110105,275.2625,-25.1649,-0.115583
110106,275.265,-25.2412,-0.115933
110107,275.2675,-25.4731,-0.116998
110108,275.27,-25.4589,-0.116933
110109,275.2725,-25.1687,-0.1156
110110,275.275,-25.3858,-0.116597
110111,275.2775,-25.3196,-0.116293
110112,275.28,-25.3683,-0.116517
110113,275.2825,-25.0408,-0.115012
110114,275.285,-24.9328,-0.114516
110115,275.2875,-25.2176,-0.115824
110116,275.29,-24.869,-0.114223
110117,275.2925,-24.9638,-0.114659
110118,275.295,-24.6848,-0.113377
110119,275.2975,-24.6113,-0.11304
110120,275.3,-24.64,-0.113172
110121,275.3025,-24.8136,-0.113969
110122,275.305,-25.1178,-0.115366
110123,275.3075,-25.433,-0.116814
110124,275.31,-25.3354,-0.116365
110125,275.3125,-25.5764,-0.117472
110126,275.315,-25.8554,-0.118754
110127,275.3175,-25.8948,-0.118935
110128,275.32,-25.8905,-0.118915
110129,275.3225,-25.9314,-0.119103
110130,275.325,-25.7126,-0.118098
110131,275.3275,-25.2699,-0.116065
110132,275.33,-25.0108,-0.114875
110133,275.3325,-24.5163,-0.112603
110134,275.335,-24.6845,-0.113376
110135,275.3375,-25.1478,-0.115504
110136,275.34,-24.5618,-0.112812
110137,275.3425,-25.018,-0.114908
110138,275.345,-25.248,-0.115964
110139,275.3475,-25.6012,-0.117586
110140,275.35,-25.8642,-0.118794
110141,275.3525,-25.8268,-0.118622
110142,275.355,-25.5121,-0.117177
110143,275.3575,-25.7611,-0.118321
110144,275.36,-25.9556,-0.119214
110145,275.3625,-25.82,-0.118591
110146,275.365,-25.8502,-0.11873
110147,275.3675,-26.0943,-0.119851
110148,275.37,-25.8867,-0.118898
110149,275.3725,-25.8187,-0.118585
110150,275.375,-25.8041,-0.118518
110151,275.3775,-26.0284,-0.119548
110152,275.38,-26.3303,-0.120935
110153,275.3825,-25.9854,-0.119351
110154,275.385,-25.743,-0.118238
110155,275.3875,-25.3729,-0.116538
110156,275.39,-25.5975,-0.117569
110157,275.3925,-25.3687,-0.116519
110158,275.395,-25.3535,-0.116449
110159,275.3975,-24.6922,-0.113411
110160,275.4,-24.5583,-0.112796
110161,275.4025,-24.7221,-0.113549
110162,275.405,-24.3886,-0.112017
110163,275.4075,-23.8188,-0.1094
110164,275.41,-23.4303,-0.107615
110165,275.4125,-23.1564,-0.106357
110166,275.415,-23.383,-0.107398
110167,275.4175,-23.3185,-0.107102
110168,275.42,-22.8547,-0.104972
110169,275.4225,-22.6604,-0.104079
110170,275.425,-22.7308,-0.104403
110171,275.4275,-22.4687,-0.103199
110172,275.43,-22.3963,-0.102866
110173,275.4325,-22.219,-0.102052
110174,275.435,-22.6192,-0.10389
110175,275.4375,-22.33,-0.102562
110176,275.44,-22.6051,-0.103825
110177,275.4425,-22.6821,-0.104179
110178,275.445,-22.8114,-0.104773
110179,275.4475,-22.2383,-0.102141
110180,275.45,-22.158,-0.101772
110181,275.4525,-22.5756,-0.10369
110182,275.455,-22.4741,-0.103224
